time,open,high,low,close,volume
2026-02-02 07:00:00,1.186210,1.186270,1.183990,1.184980,2883.000000
2026-02-02 08:00:00,1.184980,1.185360,1.184230,1.185280,4727.000000
2026-02-02 09:00:00,1.185290,1.186240,1.185070,1.185250,4456.000000
2026-02-02 10:00:00,1.185260,1.186560,1.184260,1.185000,5062.000000
2026-02-02 11:00:00,1.184980,1.186420,1.184370,1.186140,4406.000000
2026-02-02 12:00:00,1.186130,1.186940,1.185760,1.186380,3342.000000
2026-02-02 13:00:00,1.186370,1.187040,1.185960,1.186370,2836.000000
2026-02-02 14:00:00,1.186340,1.186900,1.184220,1.184890,3557.000000
2026-02-02 15:00:00,1.184900,1.184930,1.181710,1.181990,5652.000000
2026-02-02 16:00:00,1.181980,1.182900,1.180450,1.181970,6161.000000
2026-02-02 17:00:00,1.181810,1.181810,1.178950,1.179130,9274.000000
2026-02-02 18:00:00,1.179140,1.180680,1.178950,1.180530,5834.000000
2026-02-02 19:00:00,1.180550,1.181150,1.179400,1.179910,4048.000000
2026-02-02 20:00:00,1.179920,1.180020,1.177670,1.177880,3649.000000
2026-02-02 21:00:00,1.177870,1.179050,1.177500,1.178780,2542.000000
2026-02-02 22:00:00,1.178770,1.179130,1.177930,1.179050,1992.000000
2026-02-02 23:00:00,1.179050,1.179350,1.178760,1.178940,929.000000
2026-02-03 00:00:00,1.178920,1.179060,1.178090,1.178710,773.000000
2026-02-03 01:00:00,1.178670,1.179790,1.178540,1.179790,911.000000
2026-02-03 02:00:00,1.179780,1.180620,1.179720,1.180540,1754.000000
2026-02-03 03:00:00,1.180550,1.181390,1.180060,1.181310,2418.000000
2026-02-03 04:00:00,1.181300,1.181340,1.179980,1.180050,1583.000000
2026-02-03 05:00:00,1.180040,1.181160,1.179990,1.180840,2176.000000
2026-02-03 06:00:00,1.180840,1.181560,1.180780,1.180820,1355.000000
2026-02-03 07:00:00,1.180830,1.181220,1.180390,1.180780,1221.000000
2026-02-03 08:00:00,1.180790,1.181530,1.180680,1.181280,1613.000000
2026-02-03 09:00:00,1.181270,1.182360,1.180890,1.181420,3205.000000
2026-02-03 10:00:00,1.181410,1.181850,1.180280,1.181190,3541.000000
2026-02-03 11:00:00,1.181200,1.181500,1.179110,1.179110,3778.000000
2026-02-03 12:00:00,1.179130,1.179900,1.178580,1.178610,2279.000000
2026-02-03 13:00:00,1.178620,1.179370,1.178160,1.178620,2017.000000
2026-02-03 14:00:00,1.178630,1.179910,1.178580,1.179560,1875.000000
2026-02-03 15:00:00,1.179550,1.180570,1.179170,1.179510,3125.000000
2026-02-03 16:00:00,1.179510,1.180020,1.177920,1.179000,4659.000000
2026-02-03 17:00:00,1.179000,1.181270,1.178520,1.181200,5498.000000
2026-02-03 18:00:00,1.181220,1.182030,1.180920,1.181670,3745.000000
2026-02-03 19:00:00,1.181690,1.182790,1.181270,1.181530,3485.000000
2026-02-03 20:00:00,1.181520,1.182140,1.180800,1.180800,3089.000000
2026-02-03 21:00:00,1.180780,1.181610,1.180490,1.181250,2582.000000
2026-02-03 22:00:00,1.181290,1.182080,1.180860,1.182020,1515.000000
2026-02-03 23:00:00,1.182010,1.182430,1.181530,1.181530,970.000000
2026-02-04 00:00:00,1.181440,1.181880,1.181050,1.181350,1206.000000
2026-02-04 01:00:00,1.181290,1.181920,1.181100,1.181470,545.000000
2026-02-04 02:00:00,1.181460,1.181640,1.180780,1.181320,1227.000000
2026-02-04 03:00:00,1.181330,1.183090,1.181140,1.182500,2290.000000
2026-02-04 04:00:00,1.182500,1.183060,1.181790,1.182120,1562.000000
2026-02-04 05:00:00,1.182120,1.182700,1.181970,1.182600,1208.000000
