time,open,high,low,close,volume
2025-01-24 09:00:00,1.239780,1.239860,1.237530,1.238570,6048.000000
2025-01-24 10:00:00,1.238560,1.241030,1.238250,1.240300,6556.000000
2025-01-24 11:00:00,1.240290,1.244630,1.240040,1.242640,6559.000000
2025-01-24 12:00:00,1.242640,1.243480,1.242040,1.242900,4218.000000
2025-01-24 13:00:00,1.242910,1.243090,1.240980,1.241390,3993.000000
2025-01-24 14:00:00,1.241350,1.242140,1.239940,1.240800,3620.000000
2025-01-24 15:00:00,1.240830,1.241970,1.240040,1.241340,5136.000000
2025-01-24 16:00:00,1.241330,1.244690,1.240800,1.243700,6525.000000
2025-01-24 17:00:00,1.243460,1.248460,1.243380,1.248240,8195.000000
2025-01-24 18:00:00,1.248180,1.249620,1.247980,1.249310,6170.000000
2025-01-24 19:00:00,1.249300,1.250080,1.248620,1.248670,4641.000000
2025-01-24 20:00:00,1.248670,1.249460,1.247790,1.247970,3659.000000
2025-01-24 21:00:00,1.247970,1.248440,1.247780,1.248170,3806.000000
2025-01-24 22:00:00,1.248160,1.248580,1.247650,1.248420,3821.000000
2025-01-24 23:00:00,1.248410,1.248830,1.247740,1.247870,1958.000000
2025-01-27 00:00:00,1.246560,1.247210,1.246560,1.246700,955.000000
2025-01-27 01:00:00,1.246810,1.246920,1.245490,1.245680,2576.000000
2025-01-27 02:00:00,1.245670,1.246390,1.245150,1.245470,3111.000000
2025-01-27 03:00:00,1.245460,1.246310,1.244650,1.244760,5384.000000
2025-01-27 04:00:00,1.244770,1.245050,1.244100,1.244960,3689.000000
2025-01-27 05:00:00,1.244950,1.246190,1.244560,1.245420,3355.000000
2025-01-27 06:00:00,1.245430,1.245600,1.244650,1.244980,2722.000000
2025-01-27 07:00:00,1.244980,1.244980,1.244130,1.244560,3173.000000
2025-01-27 08:00:00,1.244580,1.245970,1.244550,1.245110,3626.000000
2025-01-27 09:00:00,1.245100,1.245470,1.242790,1.242790,5816.000000
2025-01-27 10:00:00,1.242780,1.246330,1.242480,1.245660,6714.000000
