time,open,high,low,close,volume
2025-12-22 22:00:00,4433.650000,4439.150000,4431.640000,4438.540000,6886.000000
2025-12-22 23:00:00,4438.450000,4448.840000,4438.440000,4443.650000,7143.000000
2025-12-23 01:00:00,4447.580000,4461.550000,4445.210000,4459.910000,7300.000000
2025-12-23 02:00:00,4459.870000,4470.420000,4457.950000,4470.420000,7080.000000
2025-12-23 03:00:00,4470.410000,4490.590000,4469.410000,4486.550000,19369.000000
2025-12-23 04:00:00,4486.520000,4497.510000,4481.070000,4493.260000,12741.000000
2025-12-23 05:00:00,4493.230000,4496.460000,4482.750000,4486.720000,15369.000000
2025-12-23 06:00:00,4486.740000,4488.130000,4478.510000,4482.440000,9775.000000
2025-12-23 07:00:00,4482.480000,4485.520000,4474.670000,4474.990000,14766.000000
2025-12-23 08:00:00,4474.910000,4481.530000,4469.190000,4481.430000,12934.000000
2025-12-23 09:00:00,4481.400000,4489.670000,4478.380000,4486.610000,11132.000000
2025-12-23 10:00:00,4486.630000,4492.990000,4484.640000,4489.670000,11327.000000
2025-12-23 11:00:00,4489.650000,4490.970000,4478.030000,4480.310000,10927.000000
2025-12-23 12:00:00,4480.340000,4487.500000,4479.340000,4484.200000,9902.000000
2025-12-23 13:00:00,4484.100000,4494.270000,4482.910000,4493.350000,8660.000000
2025-12-23 14:00:00,4493.340000,4493.470000,4483.310000,4486.380000,10370.000000
2025-12-23 15:00:00,4486.150000,4497.220000,4473.180000,4479.000000,20635.000000
2025-12-23 16:00:00,4479.090000,4479.740000,4441.360000,4446.050000,26967.000000
2025-12-23 17:00:00,4445.930000,4459.040000,4430.320000,4458.250000,25580.000000
2025-12-23 18:00:00,4458.200000,4476.430000,4455.750000,4474.170000,17299.000000
2025-12-23 19:00:00,4474.150000,4479.700000,4469.610000,4472.610000,15902.000000
2025-12-23 20:00:00,4472.850000,4485.000000,4472.510000,4484.330000,11932.000000
2025-12-23 21:00:00,4484.520000,4496.110000,4484.050000,4490.640000,10901.000000
2025-12-23 22:00:00,4490.570000,4499.670000,4489.240000,4497.340000,9683.000000
2025-12-23 23:00:00,4497.370000,4498.930000,4483.450000,4484.620000,6837.000000
2025-12-24 01:00:00,4487.010000,4510.200000,4484.160000,4503.210000,9020.000000
